text;setting;entrance;exit;business;delivery;modifier;location;unknown;play;year
(Взглянув на него пристально.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(горько улыбаясь);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(смеется);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Играют. Молчание.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Вставая.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(задыхаясь);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Бросает ему карты в лицо. Князь так поражен, что не знает, что делать.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Понизив голос.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Хозяину.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(опомнясь вскакивает);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Хочет броситься на него.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(грозно);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(подходя ближе);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(упадая и закрывая лицо);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Уходя.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Конец второго действия;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;lermontov-maskarad;1842
Бал.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Расходятся, другая группа мужчин.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Князь подходит, ему едва кланяются. Все отходят, кроме 5-го и 6-го гостя. Потом и они отходят. Нина садится на диване.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Ей.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
Арбенин смотрит на них издали.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(иным);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
Уходят.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(один, про себя);0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Показывает на сердце.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Как бы испугавшись себя.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Слышны звуки музыки.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Ходит по комнате, вдруг останавливается.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Уходит быстро.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Хозяйка, Нина, несколько дам и кавалеров. Во время последних строк входят.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(другой);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(садясь за пианино);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Поет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Прежние и Арбенин.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
В конце 3-го куплета муж входит и облокачивается на фортепиано. Она, увидев, останавливается.;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(в смущении);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(В сторону, хозяйке.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Встает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(другому);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
Подают мороженое. Гости расходятся к другому концу залы и по одному уходят в другие комнаты, так что наконец Арбенин и Нина остаются вдвоем. Неизвестный показывается в глубине театра.;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(хозяйке);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Мужу.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
Арбенин вздрагивает и идет за мороженым. возвращается и всыпает яд.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(в сторону);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(ему);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(в сторону);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Подавая.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(отдает пустое блюдечко);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(берет);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(В размышлении.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Бросает блюдечко об землю и разбивает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Уходят.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(оставшись один);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Задумывается.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Спальня Арбенина.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Входит Нина, за ней служанка.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(снимая серьги);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(в сторону);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Служанке.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Идет к зеркалу.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Снимает букли и завертывает косу.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Садится в креслы.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Показывая на наряды.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Погружается в задумчивость.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Арбенин показывается в дверях.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(служанке тихо);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
Служанка не уходит.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Уходит. Он запирает дверь.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Арбенин и Нина.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(рассеянно);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(в сторону);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(садится возле нее);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(показывает на грудь);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(продолжая);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(в испуге);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(встает, холодно);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(после молчания);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Смотрит на часы.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(в слезах упадает на колени и поднимает руки к небу);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(который в это время ходит по комнате, сложив руки);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(смеясь);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Молчание.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(бросается к нему);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Смотрит ему прямо в глаза и отскакивает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Упадает на стул и закрывает глаза.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Он подходит и целует ее.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Плачет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Молчание.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(вырывается и вскакивает);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Не добежав до двери, упадает без чувств.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(горько смеясь);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Подходит.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Стоит сложа руки.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Содрогается.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(слабо);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Умирает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(подходит к ней и быстро отворачивается);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Упадает в кресла.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Конец третьего действия;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;lermontov-maskarad;1842
(сидит у стола на диване);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Задумывается, вдруг поднимает голову.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Упадает головою на руки.);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(тихо);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Ему.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
Молчание.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Родственники приходят.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(племяннице);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
Уходят.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Выходят из комнаты покойницы доктор и старик.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(подходит к Арбенину и берет его за руку);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(вздрагивает);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(В сторону.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Уходя сталкивается с двумя.);0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Входят: Неизвестный и князь.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(испугавшись);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Доктор уходит.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Князь отходит в сторону.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Арбенин со свечой.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(сначала пугается и, отойдя, подносит к лицу свечу);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(вздрогнув);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Садится.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(в сторону);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Ему.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
Арбенин хочет вскочить, но задумывается.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Протяжно.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
Арбенин отскакивает. Князь подходит.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(отступая);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(приходя в бешенство);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(останавливая);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(останавливая Арбенина);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(хохочет);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Арбенин взглядывает на письмо и читает.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(подняв глаза к небу, лицемерно);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(бросается на них);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Вдруг слабеет и падает на кресла.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(толкая грубо);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(встает с диким взглядом);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Хохочет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Становится на колени.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Встает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Молчание.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Взглядывает пристально на Неизвестного.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Упадает на грудь ему и плачет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(отталкивая его грубо);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Князю.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Берет его за руку.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Вырываясь, бросается в дверь, где гроб ее.);0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(возвращаясь с диким стоном);0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
(Прибегая на середину сцены.);0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;lermontov-maskarad;1842
Падает на землю и сидит полулежа с неподвижными глазами.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Князь и Неизвестный стоят над ним.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;lermontov-maskarad;1842
Конец;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;lermontov-maskarad;1842
Даша, Семен и потом Лиза.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(выглядывая из другой комнаты.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(показываясь.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(почесывая лоб.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Делает знак, будто хочет дать пощечину.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Семен хохочет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(в задумчивости.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(показываясь.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Убегает.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Садится за шитье.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Фекла, Лукерья, Даша и няня Василиса, которая становит стул и, на нем сидя, вяжет чулок, вслушиваясь в разговоры барышень.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(особо.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(подходя.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(уходя, особо.);0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Фекла, Лукерья и няня Василиса.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Хохочет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Велькаров, Фекла, Лукерья и няня Василиса, которая вскоре уходит.;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(за театр.);0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;krylov-urok-dochkam;1807
(Отводя его.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Видя, что дочери хотят уйти.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(тихо.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(няне.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Велькаров, Лукерья и Фекла.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Лукерье.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Фекле.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Лукерье.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Фекле.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Лукерье.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(схватя их обеих за руки.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Велькаров, Фекла, Лукерья и слуга.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Слуга уходит.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(тихо.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(так же.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Увидя, что дочери хотят уйти.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Слуге, который входит.);0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(возвращаясь.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(тихо сестре.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(так же.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Слуга уходит.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(входя.);0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Слуга уходит.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Василиса входит.);0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Фекла, Лукерья, Даша и няня Василиса.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Хочет уйти.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Даша исполняет приказание.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Они услуживают друг другу.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Бросаются в кресла.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Приседает низко и степенно.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Приседает скоро и кивает головою.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(особо.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Увидя Семена.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Фекла, Лукерья, Даша, няня Василиса, Велькаров и Семен во фрачке.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(особо.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Особо.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(Откланивается очень учтиво Велькарову.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
(тихо сестре.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Приседают очень низко и перекланиваются с Семеном.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
Фекла, Лукерья, Даша, няня Василиса и Семен.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;krylov-urok-dochkam;1807
